"speciesid","Year","spending"
"27157",2016,102.125
"27157",2000,17791.8118466899
"27157",2001,86636.1377752682
"27157",2002,60627.8488048916
"27157",2003,24643.2065217391
"27157",2004,0
"27157",2005,12298.9247311828
"27157",2006,6929.91071428571
"27157",2007,1182.34442836469
"27157",2008,2299.59126799814
"27157",2009,8569.93006993007
"27157",2012,6919.59146341463
"27168",2014,104874.220532319
"27168",2015,34077.1734177215
"27168",2016,23010.805
"27168",1996,31242.8298279159
"27168",1998,842211.717791411
"27168",1999,16550.8703481393
"27168",2000,19827.1951219512
"27168",2001,4428.68435911914
"27168",2002,4291.63424124514
"27168",2003,29705.0543478261
"27168",2004,14899.3292747485
"27168",2005,32165.4531490015
"27168",2006,10633.1577380952
"27168",2007,827.641099855282
"27168",2008,4098.28146771946
"27168",2009,42348.0237762238
"27168",2010,26695.7840440165
"27168",2011,35023.4713205869
"27168",2012,20576.2304006969
"27168",2013,93454.6313304721
"27183",2014,95745.3586818758
"27183",2015,53570.3797468354
"27183",2016,37465.5775
"27183",1996,15621.4149139579
"27183",1997,6871.96261682243
"27183",1998,7969.50920245399
"27183",1999,22067.8271308523
"27183",2000,26331.881533101
"27183",2001,4151.8915866742
"27183",2002,2724.8471372985
"27183",2003,3330.16304347826
"27183",2004,0
"27183",2005,1254.99231950845
"27183",2006,19537.4851190476
"27183",2007,20265.3835021708
"27183",2008,11907.7844867627
"27183",2009,110261.862937063
"27183",2010,66884.9917469051
"27183",2011,142766.118274789
"27183",2012,64373.9777874564
"27183",2013,51645.6206008584
"27198",2014,2109.28897338403
"27198",2016,306.375
"27198",1996,21869.9808795411
"27198",1997,38177.5700934579
"27198",1998,27066.2576687117
"27198",1999,48107.8631452581
"27198",2000,19215.1567944251
"27198",2001,63662.3376623377
"27198",2002,11580.6003335186
"27198",2003,45423.4239130435
"27198",2004,12157.6866066702
"27198",2005,13855.1152073733
"27198",2006,24801.7857142857
"27198",2007,6975.83212735166
"27198",2008,263064.133766837
"27198",2009,10283.9160839161
"27198",2010,11237.9642365887
"27198",2011,10789.1951978657
"27198",2012,8841.10714285714
"27219",2014,50940.8301647655
"27219",2015,5498.72025316456
"27219",2016,17670.68875
"27219",1996,76544.9330783939
"27219",1997,6261.1214953271
"27219",1998,39697.1779141104
"27219",1999,39648.5294117647
"27219",2000,44906.5331010453
"27219",2001,304663.036702428
"27219",2002,31858.912729294
"27219",2003,101733.816847826
"27219",2004,133019.623610376
"27219",2005,227033.130568356
"27219",2006,1807.8556547619
"27219",2007,151238.405209841
"27219",2008,4553.64607524385
"27219",2009,87256.7426573426
"27219",2010,2928.61348005502
"27219",2011,71084.4490884838
"27219",2012,4067.20818815331
"27219",2013,146373.088841202
"27240",2014,131742.02661597
"27240",2015,173219.512658228
"27240",2016,8622.41375
"27240",1997,28251.4018691589
"27240",1998,24961.1042944785
"27240",1999,16550.8703481393
"27240",2000,27541.724738676
"27240",2001,500556.201581028
"27240",2002,11422.5591995553
"27240",2003,98199.847826087
"27240",2004,34408.7183695077
"27240",2005,25359.6298003072
"27240",2006,56583.3288690476
"27240",2007,50885.7395079595
"27240",2008,15060.0459823502
"27240",2009,84960.0013986014
"27240",2010,76484.4607977992
"27240",2011,71084.4490884838
"27240",2012,103250.510017422
"27240",2013,132488.6472103
"27256",2015,702.206329113924
"27256",2016,1443.02625
"27256",1996,15621.4149139579
"27256",1997,2290.65420560748
"27256",1998,46614.1104294479
"27256",1999,22067.8271308523
"27256",2000,23485.1916376307
"27256",2001,691.981931112366
"27256",2002,0
"27256",2003,2561.56141304348
"27256",2004,0
"27256",2007,4729.37771345875
"27256",2008,2259.74686483976
"27256",2009,228.531468531469
"27256",2010,49444.7950481431
"27256",2013,736.351931330472
"27277",2014,5470.48288973384
"27277",2015,9178.32278481013
"27277",2016,5484.1125
"27277",1996,0
"27277",1997,11086.7663551402
"27277",1998,89469.018404908
"27277",1999,1471.18847539016
"27277",2000,811.306620209059
"27277",2001,3206.6442687747
"27277",2002,136.242356864925
"27277",2003,2874.59673913043
"27277",2004,4076.78242456326
"27277",2005,17569.8924731183
"27277",2006,6118.98958333333
"27277",2007,945.875542691751
"27277",2008,3073.7111007896
"27277",2009,54790.4195804196
"27277",2010,28300.5653370014
"27277",2011,25411.2792352157
"27277",2012,18414.525261324
"27277",2013,12825.1467811159
"27285",2014,78355.3738910013
"27285",2015,217659.141772152
"27285",2016,1763011.44875
"27285",1996,55299.8087954111
"27285",1997,15255.7570093458
"27285",1998,26359.527607362
"27285",1999,35146.6926770708
"27285",2000,80874.4599303136
"27285",2001,49407.5098814229
"27285",2002,591564.313507504
"27285",2003,70888.514673913
"27285",2004,95524.1244044468
"27285",2005,119004.646697389
"27285",2006,71220.0297619048
"27285",2007,122105.438494935
"27285",2008,1847027.15281003
"27285",2009,118867.215384615
"27285",2010,213792.155433287
"27285",2011,256679.313028012
"27285",2012,222594.781358885
"27285",2013,249099.442918455
"27286",2014,18202.8428390368
"27286",2015,28069.6379746835
"27286",2016,54008.80625
"27289",2014,56048.8922686946
"27289",2015,40251.2113924051
"27289",2016,3370.125
"27289",1998,2706.62576687117
"27289",1999,20596.6386554622
"27289",2000,22061.8466898955
"27289",2001,0
"27289",2002,0
"27289",2003,22461.2836956522
"27289",2004,7944.66543144521
"27289",2005,103519.296466974
"27289",2006,16707.1636904762
"27289",2007,28376.2662807525
"27289",2008,11133.6646539712
"27289",2009,7235.30629370629
"27289",2010,38200.0880330124
"27289",2011,1467003.60160071
"27289",2012,35564.0527003484
"27289",2013,20754.6051502146
"27336",2014,7366.46134347275
"27336",2015,14567.4202531646
"27336",2016,12935.1525
"27336",2010,3034.25034387895
"27336",2011,4539.09070698088
"27336",2012,5717.57665505226
"27336",2013,38785.7600858369
"27352",2014,6811.43979721166
"27352",2015,8215.50379746835
"27352",2016,44010.76875
"27352",1996,3124.28298279159
"27352",1997,22906.5420560748
"27352",1998,17442.6993865031
"27352",1999,5443.39735894358
"27352",2000,4981.70731707317
"27352",2001,5840.32749858837
"27352",2002,1975.51417454141
"27352",2003,8658.42391304348
"27352",2004,11937.1095817893
"27352",2005,12499.7235023041
"27352",2006,4347.60714285714
"27352",2007,3499.73950795948
"27352",2008,4861.0171853228
"27352",2009,8364.25174825175
"27352",2010,6403.39202200825
"27352",2011,8522.37438861716
"27352",2012,10482.9355400697
"27352",2013,9804
"27424",2014,12979.8415716096
"27424",2015,17655.4734177215
"27424",2016,10286.03
"27424",1997,7940.93457943925
"27424",1998,21201.9018404908
"27424",1999,60318.7274909964
"27424",2000,138064.459930314
"27424",2001,11071.7108977979
"27424",2002,10899.388549194
"27424",2003,11754.1434782609
"27424",2004,12724.6993118052
"27424",2005,10391.33640553
"27424",2006,33766.9017857143
"27424",2007,21340.1345875543
"27424",2008,13922.7728750581
"27424",2009,9891.98461538461
"27424",2010,7305.80055020633
"27424",2011,22643.1422854602
"27424",2012,26522.2539198606
"27424",2013,1266.52532188841
"27456",2014,19502.3802281369
"27456",2016,40322.01375
"27456",1998,6014.72392638037
"27456",1999,69145.8583433373
"27456",2000,81543.4320557491
"27456",2001,12455.6747600226
"27456",2002,371580.591995553
"27456",2003,7992.39130434783
"27456",2004,1019.84436209635
"27456",2005,69024.5775729647
"27456",2006,9406.44196428571
"27456",2007,250819
"27456",2008,90942.0041802137
"27456",2009,11318.020979021
"27456",2010,101141.678129298
"27456",2011,30995.5051133837
"27456",2012,309093.944686411
"27456",2013,39327.50472103
"27463",2014,931.939163498099
"27463",2015,723.924050632911
"27463",2016,1531.875
"27463",1996,13590.6309751434
"27463",1997,763.551401869159
"27463",1998,15036.8098159509
"27463",1999,2648.13925570228
"27463",2000,1423.34494773519
"27463",2001,2214.34217955957
"27463",2002,2179.8777098388
"27463",2003,6660.32608695652
"27463",2004,1297.51191106405
"27463",2005,3262.98003072197
"27463",2006,3586.53273809524
"27463",2007,2009.98552821997
"27463",2008,1138.41151881096
"27463",2009,1713.98601398601
"27463",2010,5731.36176066025
"27463",2011,1089.81769675411
"27463",2012,248.729529616725
"27501",2014,8477.53992395437
"27501",2015,8150.35063291139
"27501",2016,5475.9425
"27541",2014,126911.475285171
"27541",2015,2999.11392405063
"27541",2016,29957.3475
"27541",1996,10934.9904397706
"27541",1997,11453.2710280374
"27541",1998,3759.20245398773
"27541",1999,16183.0732292917
"27541",2000,18503.4843205575
"27541",2001,36121.4568040655
"27541",2002,47821.0672595887
"27541",2003,65404.402173913
"27541",2004,12326.3631551085
"27541",2005,8031.95084485407
"27541",2006,82448.9166666667
"27541",2007,46702.6049204052
"27541",2008,33696.9809568045
"27541",2009,57132.8671328671
"27541",2010,9196.02613480055
"27541",2011,24624.4308581592
"27541",2012,43653.6337108014
"27541",2013,11255.6652360515
"27542",2014,468819.244613435
"27542",2015,645077.34556962
"27542",2016,766654.4175
"27542",1996,139655.449330784
"27542",1997,285720.934579439
"27542",1998,342583.63803681
"27542",1999,1092107.34093637
"27542",2000,192194.268292683
"27542",2001,119436.081309994
"27542",2002,81817.6225680934
"27542",2003,47961.0081521739
"27542",2004,197252.950767602
"27542",2005,234975.976958525
"27542",2006,129527.325892857
"27542",2007,1331572.84804631
"27542",2008,265738.262424524
"27542",2009,215681.144055944
"27542",2010,192365.852819807
"27542",2011,1201521.83103602
"27542",2012,731896.782229965
"27542",2013,1032223.39699571
"27543",2014,7105.51837769328
"27543",2015,9025.26455696203
"27543",2016,8133.235
"27543",1996,9372.84894837476
"27543",1997,5344.85981308411
"27543",1998,3759.20245398773
"27543",1999,16183.0732292917
"27543",2000,18645.818815331
"27543",2001,138.396386222473
"27543",2002,1226.18121178432
"27543",2003,532.826086956522
"27543",2004,302.320275277925
"27543",2005,2637.99385560676
"27543",2006,703.933035714286
"27543",2007,591.172214182344
"27543",2008,4781.32837900604
"27543",2009,4913.42657342657
"27543",2010,2682.50206327373
"27543",2011,7188.43752779013
"27543",2012,7318.83972125436
"27543",2013,11155.7317596567
"27545",1997,143547.663551402
"27545",1998,680716.380368098
"27545",1999,128287.635054022
"27545",2000,76575.9581881533
"27545",2001,358585.036702428
"27545",2002,205657.837687604
"27545",2003,237800.282608696
"27545",2004,160285.538909476
"27545",2005,226334.09984639
"27586",2014,170737.467680608
"27586",2015,166853.117721519
"27586",2016,108043.14375
"27586",1996,9372.84894837476
"27586",1997,13209.4392523364
"27586",1998,4736.59509202454
"27586",1999,16183.0732292917
"27586",2000,18688.5191637631
"27586",2001,276.792772444946
"27586",2002,408.727070594775
"27586",2003,9303.14347826087
"27586",2004,5619.52408681842
"27586",2005,2258.98617511521
"27586",2006,288246.59672619
"27586",2007,257280.512301013
"27586",2008,515142.596377148
"27586",2009,188838.98041958
"27586",2010,222041.944979367
"27586",2011,261715.360604713
"27586",2012,294807.475609756
"27586",2013,135060.619313305
"27611",2014,96156.4474017744
"27611",2015,352532.397468354
"27611",2016,573020.31125
"27611",1997,13743.9252336449
"27611",1998,62417.7975460123
"27611",1999,138880.192076831
"27611",2000,156852.613240418
"27611",2001,40259.5087521175
"27611",2002,38338.5992217899
"27611",2003,2273371.7673913
"27611",2004,334097.639491795
"27611",2005,152361.087557604
"27611",2006,478731.605654762
"27611",2007,2651653.30824891
"27611",2008,431579.775661867
"27611",2009,980998.752447552
"27611",2010,719208.359009629
"27611",2011,720101.402401067
"27611",2012,975432.881968641
"27611",2013,445382.465665236
"27623",2014,13668.4410646388
"27623",2015,39608.9873417722
"27623",2016,32884.25
"27623",1996,4061.56787762906
"27623",1997,7635.51401869159
"27623",1998,19547.8527607362
"27623",1999,5443.39735894358
"27623",2000,19926.8292682927
"27623",2001,8995.76510446076
"27623",2002,14441.689827682
"27623",2003,4928.64130434783
"27623",2004,17516.4107993647
"27623",2005,21962.3655913978
"27623",2006,40363.6904761905
"27623",2007,52023.1548480463
"27623",2008,23223.5949837436
"27623",2009,22853.1468531468
"27623",2010,22475.9284731774
"27623",2011,8173.63272565585
"27623",2012,4270.03484320557
"27623",2013,10519.313304721
"27647",2014,13750.2446134347
"27647",2015,13517.7303797468
"27647",2016,10758.86875
"27657",2014,410819.493029151
"27657",2015,414176.598734177
"27657",2016,245312.42
"27657",1997,5497.57009345794
"27657",1998,51125.1533742331
"27657",1999,27216.9867947179
"27657",2000,53845.1393728223
"27657",2001,23527.3856578204
"27657",2002,37194.1634241245
"27657",2003,0
"27657",2004,0
"27657",2005,24585.2995391705
"27657",2006,13803.8958333333
"27657",2007,45709.4356005789
"27657",2008,70509.7942405945
"27657",2009,83472.2615384615
"27657",2010,186823.288858322
"27657",2011,133028.597154291
"27657",2012,193274.587108014
"27657",2013,238075.202575107
"27661",2014,18101.3650190114
"27661",2015,7598.1
"27661",2016,12013.985
"27687",2014,16097.6958174905
"27687",2015,23010.4430379747
"27687",2016,25607.84375
"27687",1996,4686.42447418738
"27687",1997,10995.1401869159
"27687",1998,12029.4478527607
"27687",1999,0
"27687",2000,6248.48432055749
"27687",2001,13839.6386222473
"27687",2002,21798.777098388
"27687",2003,7067.93804347826
"27687",2004,3892.53573319217
"27687",2005,1882.48847926267
"27687",2006,4619.94047619048
"27687",2007,4670.26049204052
"27687",2008,2732.18764514631
"27687",2009,4570.62937062937
"27687",2010,4127.70426409904
"27687",2011,4462.80346820809
"27687",2012,7686.06271777003
"27687",2013,4978.79098712446
"27761",2014,7019.57287705957
"27761",2015,8941.49620253165
"27761",2016,8133.235
"27761",1996,31242.8298279159
"27761",1997,5344.85981308411
"27761",1998,3759.20245398773
"27761",1999,16183.0732292917
"27761",2000,17080.1393728223
"27761",2001,0
"27761",2002,136.242356864925
"27761",2003,266.413043478261
"27761",2004,302.320275277925
"27761",2005,453.05222734255
"27761",2006,703.933035714286
"27761",2007,472.937771345875
"27761",2008,4098.28146771946
"27761",2009,3199.44055944056
"27761",2010,2022.83356258597
"27761",2011,7188.43752779013
"27761",2012,6251.33101045296
"27761",2013,10953.760944206
"27779",2014,11482.525982256
"27779",2015,8469.91139240506
"27779",2016,8665.30625
"27779",1997,27945.9813084112
"27779",1998,20750.7975460123
"27779",1999,22362.0648259304
"27779",2000,24623.8675958188
"27779",2001,1799.15302089215
"27779",2002,1634.9082823791
"27779",2003,4395.8152173913
"27779",2004,1636.16251985177
"27779",2005,3810.15668202765
"27779",2006,8999.15773809524
"27779",2007,1773.51664254703
"27779",2008,7968.88063167673
"27779",2009,16568.5314685315
"27779",2010,3933.28748280605
"27779",2011,13802.5411293908
"27779",2012,5183.82229965157
"27779",2013,11291.4309012876
"27790",2014,15378.0316856781
"27790",2015,39178.7696202532
"27790",2016,31999.8475
"27790",1997,2290.65420560748
"27790",1998,10976.8711656442
"27790",1999,19125.450180072
"27790",2000,143757.839721254
"27790",2001,225724.505928854
"27790",2002,8447.02612562535
"27790",2003,9990.48913043478
"27790",2004,29945.2773954473
"27790",2005,41159.9831029186
"27790",2006,46837.6860119048
"27790",2007,24238.0607814761
"27790",2008,28226.9136089178
"27790",2009,114375.429370629
"27790",2010,373950.002751032
"27790",2011,479628.768341485
"27790",2012,348145.548344948
"27790",2013,235694.681974249
"27799",2014,113139.485424588
"27799",2015,37145.5772151899
"27799",2016,32425.70875
"27799",1996,10466.3479923518
"27799",1998,5338.06748466258
"27799",1999,31262.7551020408
"27799",2000,31213.9547038328
"27799",2001,12732.4675324675
"27799",2002,12466.1756531406
"27799",2003,33967.6630434783
"27799",2004,29827.2038115405
"27799",2005,22507.0322580645
"27799",2006,37795.9761904762
"27799",2007,76615.9189580318
"27799",2008,67735.4853692522
"27799",2009,86979.0769230769
"27799",2010,29583.9408528198
"27799",2011,53280.0973766118
"27799",2012,27745.618902439
"27799",2013,179890.776824034
"27808",2014,97658.9404309252
"27808",2015,26725.2075949367
"27808",2016,15791.58875
"27808",1998,841309.509202454
"27808",1999,38618.6974789916
"27808",2000,31142.787456446
"27808",2001,8857.36871823828
"27808",2002,8583.26848249027
"27808",2003,8658.42391304348
"27808",2004,10243.8565378507
"27808",2005,8621.79723502304
"27808",2006,38920.5669642857
"27808",2007,65620.1157742402
"27808",2008,73541.3841151881
"27808",2009,59303.9160839161
"27808",2010,27743.1623108666
"27808",2011,39113.5571365051
"27808",2012,19751.0461672474
"27808",2013,168939.119742489
"27821",2014,9494.38910012674
"27821",2015,8024.18101265823
"27821",2016,10319.73125
"27821",2010,4495.18569463549
"27821",2011,3994.18185860382
"27821",2012,6785.08536585366
"27821",2013,16926.6270386266
"27872",2014,56686.752851711
"27872",2015,43420.964556962
"27872",2016,34327.27625
"27872",2011,146434.444642063
"27872",2012,83629.699912892
"27872",2013,50488.4961373391
"27879",2014,56349.1837769328
"27879",2015,192841.991139241
"27879",2016,8155.7025
"27879",1997,1832.52336448598
"27879",1998,10525.7668711656
"27879",1999,43694.2977190876
"27879",2000,126962.369337979
"27879",2001,3875.09881422925
"27879",2002,3814.7859922179
"27879",2003,5994.29347826087
"27879",2004,5838.80359978825
"27879",2005,9619.51612903226
"27879",2006,34052.6086309524
"27879",2007,31391.2445730825
"27879",2008,19352.9958197863
"27879",2009,10977.5090909091
"27879",2010,7980.07840440165
"27879",2011,7466.34104046243
"27879",2012,12101.2787456446
"27879",2013,8484.87811158798
"27897",2014,9506.81495564005
"27897",2015,8024.18101265823
"27897",2016,10319.73125
"27897",1997,29625.7943925234
"27897",1998,23156.6871165644
"27897",1999,21111.5546218487
"27897",2000,18759.6864111498
"27897",2001,968.774703557312
"27897",2002,136.242356864925
"27897",2003,266.413043478261
"27897",2004,338.650608787718
"27897",2005,453.05222734255
"27897",2006,3135.4806547619
"27897",2007,591.172214182344
"27897",2008,6261.26335346029
"27897",2009,4684.8951048951
"27897",2010,3820.90784044016
"27897",2011,5378.25033348155
"27897",2012,6785.08536585366
"27897",2013,14756.4927038627
"27898",2014,15765.3041825095
"27898",2015,21749.7810126582
"27898",2016,13816.49125
"27898",1996,31242.8298279159
"27898",1997,5344.85981308411
"27898",1998,4511.04294478528
"27898",1999,28732.3109243697
"27898",2000,20780.8362369338
"27898",2001,2906.32411067194
"27898",2002,408.727070594775
"27898",2003,932.445652173913
"27898",2004,831.705134992059
"27898",2005,10784.1490015361
"27898",2006,13947.3571428571
"27898",2007,5675.25325615051
"27898",2008,5805.8987459359
"27898",2009,165913.846153846
"27898",2010,13639.5171939477
"27898",2011,22613.7172076478
"27898",2012,10407.1424216028
"27898",2013,19269.278111588
"27905",2014,35204.5196451204
"27905",2015,38161.1392405063
"27905",2016,56549.67625
"27905",1996,12184.7036328872
"27905",1997,4138.44859813084
"27905",1998,108716.134969325
"27905",1999,117106.602641056
"27905",2000,114721.602787456
"27905",2001,170642.744212309
"27905",2002,143735.686492496
"27905",2003,65404.402173913
"27905",2004,48332.318687136
"27905",2005,76993.7788018433
"27905",2006,83203.9122023809
"27905",2007,72123.010130246
"27905",2008,61255.6470041802
"27905",2009,64910.9356643357
"27905",2010,68959.5199449794
"27905",2011,52779.8710538017
"27905",2012,46554.0548780488
"27905",2013,12097.2103004292
"27923",2014,57928.3029150824
"27923",2015,16766.0810126582
"27923",2016,11781.14
"27962",2014,21537.1140684411
"27962",2015,16310.0088607595
"27962",2016,8766.41
"27962",2010,4845.81017881706
"27962",2011,8102.79457536683
"27962",2012,5183.82229965157
"27962",2013,28081.3068669528
"27961",2014,12974.6641318124
"27961",2015,10098.7405063291
"27961",2016,5346.24375
"27961",2010,3034.25034387895
"27961",2011,11372.2476656292
"27961",2012,5717.57665505226
"27961",2013,18096.3746781116
"27963",2014,26578.9049429658
"27963",2015,24660.9898734177
"27963",2016,29014.73375
"27963",1996,10153.9196940727
"27963",1997,6108.41121495327
"27963",1998,15337.5460122699
"27963",1999,66203.481392557
"27963",2000,64050.5226480836
"27963",2001,62416.7701863354
"27963",2002,13760.4780433574
"27963",2003,14253.097826087
"27963",2004,19216.1514028587
"27963",2005,17262.4193548387
"27963",2006,9574.21875
"27963",2007,46347.9015918958
"27963",2008,28631.0496980957
"27963",2009,81814.2657342657
"27963",2010,107953.008253095
"27963",2011,4032543.44152957
"27963",2012,46400.3336236934
"27963",2013,43728.7854077253
"27973",2014,13505.8694550063
"27973",2015,11890.9696202532
"27973",2016,7798.265
"27973",1997,28251.4018691589
"27973",1998,43306.0122699386
"27973",1999,40163.4453781513
"27973",2000,116045.31358885
"27973",2001,62330.9644268775
"27973",2002,51962.8349082824
"27973",2003,98599.4673913044
"27973",2004,130934.521969296
"27973",2005,51762.158218126
"27973",2006,11760.1800595238
"27973",2007,60226.2604920405
"27973",2008,10709.0371574547
"27973",2009,64914.3636363636
"27973",2010,10623.2475928473
"27973",2011,19270.1565140062
"27973",2012,20123.6067073171
"27973",2013,17190.6618025751
"27984",2014,81557.102661597
"27984",2015,21785.9772151899
"27984",2016,8782.75
"27984",1996,6248.56596558317
"27984",1997,6108.41121495327
"27984",1998,10976.8711656442
"27984",1999,17654.2617046819
"27984",2000,9963.41463414634
"27984",2001,7335.00846979108
"27984",2002,14169.2051139522
"27984",2003,2476.30923913043
"27984",2004,4890.32239280042
"27984",2005,8650.66205837174
"27984",2006,23283.2842261905
"27984",2007,26120.3531114327
"27984",2008,25775.9136089178
"27984",2009,71409.227972028
"27984",2010,12006.6409903714
"27984",2011,10700.9199644286
"27984",2012,65191.6894599303
"27984",2013,41710.1291845494
"28010",2014,100442.332065906
"28010",2015,100573.734177215
"28010",2016,36396.32875
"28010",1996,93728.4894837476
"28010",1997,78645.7943925234
"28010",1998,7969.50920245399
"28010",1999,47960.7442977191
"28010",2000,37149.3031358885
"28010",2001,27817.6736307171
"28010",2002,23024.9583101723
"28010",2003,39562.3369565217
"28010",2004,0
"28010",2005,4561.89708141321
"28010",2006,39913.8541666667
"28010",2007,12532.8509406657
"28010",2008,76199.5750116117
"28010",2009,10595.8615384615
"28010",2010,105753.738651994
"28010",2011,48496.887505558
"28010",2012,528124.31445993
"28010",2013,47673.5278969957
"28016",2014,13078.2129277567
"28016",2015,13637.6949367089
"28016",2016,5867.08125
"28016",1996,9372.84894837476
"28016",1998,5262.88343558282
"28016",1999,16477.3109243697
"28016",2000,17080.1393728223
"28016",2001,0
"28016",2002,272.48471372985
"28016",2003,4662.22826086957
"28016",2004,1599.83218634198
"28016",2005,3330.74961597542
"28016",2006,5258.22172619048
"28016",2007,472.937771345875
"28016",2008,4553.64607524385
"28016",2009,4684.8951048951
"28016",2010,2359.97248968363
"28016",2011,8647.70342374389
"28016",2012,10709.2473867596
"28016",2013,16065.09527897
"28038",1997,3054.20560747664
"28038",1998,3007.36196319018
"28038",1999,27216.9867947179
"28038",2000,35370.1219512195
"28038",2001,4013.49520045172
"28038",2002,3951.02834908282
"28038",2003,3996.19565217391
"28038",2004,0
"28038",2006,18236.6071428571
"28038",2010,24312.211829436
"28038",2011,2179.63539350823
"28038",2012,34678.0204703833
"28063",2014,18430.6501901141
"28063",2015,19047.4759493671
"28063",2016,12454.14375
"28063",1996,31242.8298279159
"28063",1998,6465.8282208589
"28063",1999,16183.0732292917
"28063",2000,17080.1393728223
"28063",2001,0
"28063",2002,408.727070594775
"28063",2003,932.445652173913
"28063",2004,831.705134992059
"28063",2005,30602.9877112135
"28063",2006,30067.3020833333
"28063",2007,9458.75542691751
"28063",2008,7968.88063167673
"28063",2009,10855.2447552448
"28063",2010,9554.51719394773
"28063",2011,24893.6158292574
"28063",2012,20403.293989547
"28063",2013,26308.8025751073
"28087",2014,34684.7046894804
"28087",2015,7342.6582278481
"28087",2016,25893.79375
"28087",1996,7810.70745697897
"28087",1997,7635.51401869159
"28087",1998,10826.5030674847
"28087",1999,7355.94237695078
"28087",2000,0
"28087",2001,691.981931112366
"28087",2002,5177.20956086715
"28087",2003,668.696739130435
"28087",2004,1141.81048173637
"28087",2005,750.485407066052
"28087",2006,541.019345238095
"28087",2007,2430.9001447178
"28087",2008,3994.68601950766
"28087",2009,1512.87832167832
"28087",2010,94876.5130674003
"28087",2011,69724.3566029346
"28087",2012,52604.6942508711
"28087",2013,15064.708583691
"28094",2014,7062.0278833967
"28094",2015,8453.36455696203
"28094",2016,7797.24375
"28094",2013,10274.213304721
"28102",2014,103.548795944233
"28102",2015,310.253164556962
"28102",2016,1327.625
"28102",1996,8747.99235181644
"28102",1997,12522.2429906542
"28102",1998,6165.09202453988
"28102",1999,588.475390156062
"28102",2000,284.668989547038
"28102",2001,2961.68266516093
"28102",2002,4278.01000555864
"28102",2003,14652.7173913043
"28102",2004,42921.6940179989
"28102",2005,13748.4408602151
"28102",2006,14439.7455357143
"28102",2007,3878.08972503618
"28102",2008,853.808639108221
"28102",2009,2056.78321678322
"28102",2010,5000.89408528198
"28102",2011,653.890618052468
"28102",2012,747.256097560976
"28102",2013,631.158798283262
"28108",2014,8637.00506970849
"28108",2015,8983.89746835443
"28108",2016,7097.6875
"28108",2013,11956.2515021459
"28115",2014,28225.3307984791
"28115",2015,36106.229113924
"28115",2016,33381.59875
"28115",1996,15621.4149139579
"28115",1997,6108.41121495327
"28115",1998,37140.9202453988
"28115",1999,1471.18847539016
"28115",2000,8540.06968641115
"28115",2001,12594.0711462451
"28115",2002,4223.51306281267
"28115",2003,11021.5076086957
"28115",2004,5638.98676548438
"28115",2005,11294.930875576
"28115",2006,7463.63541666667
"28115",2007,26348.5455861071
"28115",2008,8720.23223409196
"28115",2009,14792.841958042
"28115",2010,18075.1416781293
"28115",2011,18047.3810582481
"28115",2012,49447.0034843206
"28115",2013,21916.9892703863
"28122",2014,17104.1901140684
"28122",2015,13820.7443037975
"28122",2016,13952.3175
"28122",1997,2290.65420560748
"28122",1998,27517.3619631902
"28122",1999,26849.1896758703
"28122",2000,161549.651567944
"28122",2001,0
"28122",2002,7084.6025569761
"28122",2003,8392.01086956522
"28122",2004,7044.19216516675
"28122",2005,97421.2887864823
"28122",2006,126568.132440476
"28122",2007,55310.0723589001
"28122",2008,40755.1323734324
"28122",2009,59179.3664335664
"28122",2010,9962.4552957359
"28122",2011,8391.59626500667
"28122",2012,16439.6341463415
"28122",2013,353735.052360515
"28128",2014,4659.69581749049
"28128",2015,17063.9240506329
"28128",2016,7250.875
"28128",1996,156.214149139579
"28128",1997,3176.3738317757
"28128",1998,4511.04294478528
"28128",1999,6620.3481392557
"28128",2000,18218.8153310105
"28128",2001,6919.81931112366
"28128",2002,681.211784324625
"28128",2003,9324.45652173913
"28128",2004,33735.3096876654
"28128",2005,13553.9170506912
"28128",2006,118435.821428571
"28128",2007,19508.6830680174
"28128",2008,9334.97445424988
"28128",2009,18853.8461538462
"28128",2010,7866.5749656121
"28128",2011,18606.457536683
"28128",2012,15727.6058362369
"28128",2013,11413.4549356223
"28132",2014,25162.3574144487
"28132",2015,19235.6962025316
"28132",2016,84661.625
"28132",1996,0
"28132",1997,6719.2523364486
"28132",1998,14284.9693251534
"28132",1999,20640.7743097239
"28132",2000,56.9337979094077
"28132",2001,2906.32411067194
"28132",2002,136.242356864925
"28132",2003,266.413043478261
"28132",2004,778.507146638433
"28132",2005,6525.96006144393
"28132",2006,10455.6547619048
"28132",2007,12414.6164978292
"28132",2008,1138.41151881096
"28132",2009,8216.84895104895
"28132",2010,12649.4525447043
"28132",2011,30242.4410849266
"28132",2012,34800.7839721254
"28132",2013,33872.1888412017
"28141",2014,387.272496831432
"28141",2015,9411.01265822785
"28141",2016,595.38875
"28141",1996,31289.6940726577
"28141",1997,58029.9065420561
"28141",1998,3082.54601226994
"28141",1999,123579.831932773
"28141",2000,200691.637630662
"28141",2001,19375.4940711462
"28141",2002,237375.058365759
"28141",2003,0
"28141",2004,345.138168343039
"28141",2005,74044.5468509985
"28141",2006,24229.15625
"28141",2007,41645.7178002894
"28141",2008,3045.25081281932
"28141",2009,80959.558041958
"28141",2010,73159.1471801926
"28141",2011,9526.0964873277
"28141",2012,40420.149825784
"28141",2013,6366.28841201717
